"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Row #","Top Row","Category: ID","Category: Name","Category","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Variant Barcode","Variant SKU","Variant Price","Variant Compare At Price","Variant Image","Image Src","Image Position","Metafield: title_tag [string]","Metafield: description_tag [string]","Metafield: custom.min-qty [number_integer]","Metafield: custom.in_catalog [boolean]","Variant Metafield: custom.in_catalog [boolean]","Variant Metafield: harmonized_system_code [string]"
"8394739220794","beer-friends-bottle-opener-card","MERGE","""Beer & Friends"" Bottle Opener Card","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:32:59 -0400","2024-05-13 21:54:05 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/beer-friends-bottle-opener-card","40","","","","","45557383758138","MERGE","Design","Get Buck Wild","","","850015006661","BG-BFWO-BUCK","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-BUCK.png?v=1689985502","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO_bc260a26-ea29-4c3a-8bf0-c909cb9c7702.jpg?v=1689985502","2","","","","","false",""
"8394739220794","beer-friends-bottle-opener-card","MERGE","""Beer & Friends"" Bottle Opener Card","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:32:59 -0400","2024-05-13 21:54:05 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/beer-friends-bottle-opener-card","41","","","","","45557383790906","MERGE","Design","Let's Get Buzzed","","","850015006647","BG-BFWO-BUZZ","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-BUZZ.png?v=1689985502","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-MERM.png?v=1689985502","3","","","","","false",""
"8394739220794","beer-friends-bottle-opener-card","MERGE","""Beer & Friends"" Bottle Opener Card","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:32:59 -0400","2024-05-13 21:54:05 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/beer-friends-bottle-opener-card","42","","","","","45557383823674","MERGE","Design","Local Beer Hunter","","","748252679222","BG-BFWO-BEER","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-BEER.png?v=1689985502","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-BUCK.png?v=1689985502","4","","","","","false",""
"8394739220794","beer-friends-bottle-opener-card","MERGE","""Beer & Friends"" Bottle Opener Card","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:32:59 -0400","2024-05-13 21:54:05 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/beer-friends-bottle-opener-card","43","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-BFWO-BUZZ.png?v=1689985502","5","","","","","",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","<p>Open bottle caps in style with an animal cutout shape. Open Beer Season™ is our collection of animal shape cutout bottle openers that perfectly fit in your wallet. Made of laser cut 18/8 stainless steel, the laser engraved markings will never wear off.</p> <p>Handmade in the woods of Maine.</p>","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","44","true","9483","Uncategorized","Uncategorized","45557386608954","MERGE","Animal","Alpaca","","","850015006272","BG-AWO-ALPA","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-ALPA.png?v=1702498193","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BIGF.png?v=1702498193","1","","","6","true","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","45","","9483","Uncategorized","Uncategorized","45557386641722","MERGE","Animal","Bigfoot","","","816265025005","BG-AWO-BIGF","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BIGF.png?v=1702498193","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-ALPA.png?v=1702498193","2","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","46","","9483","Uncategorized","Uncategorized","45557386674490","MERGE","Animal","Black Bear","","","816265021212","BG-AWO-BKBR","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BKBR.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BKBR.png?v=1688585605","3","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","47","","9483","Uncategorized","Uncategorized","45557386707258","MERGE","Animal","Buffalo","","","816265021267","BG-AWO-BUFF","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BUFF.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-BUFF.png?v=1688585605","4","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","48","","9483","Uncategorized","Uncategorized","45557386740026","MERGE","Animal","Deer","","","816265021205","BG-AWO-DEER","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-DEER.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-DEER.png?v=1688585605","5","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","49","","9483","Uncategorized","Uncategorized","45557386772794","MERGE","Animal","Elk","","","816265026446","BG-AWO-ELK","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-ELK.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-ELK.png?v=1688585605","6","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","50","","9483","Uncategorized","Uncategorized","45557386805562","MERGE","Animal","Great White Shark","","","816265026378","BG-AWO-GWSH","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-GWSH.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-GWSH.png?v=1688585605","7","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","51","","9483","Uncategorized","Uncategorized","45557386838330","MERGE","Animal","Lobster","","","816265026453","BG-AWO-LOBS","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-LOBS.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-LOBS.png?v=1688585605","8","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","52","","9483","Uncategorized","Uncategorized","45557386871098","MERGE","Animal","Loon","","","816265026484","BG-AWO-LOON","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-LOON.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-LOON.png?v=1688585605","9","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","53","","9483","Uncategorized","Uncategorized","45557386903866","MERGE","Animal","Moose","","","816265021250","BG-AWO-MOOS","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-MOOS.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-MOOS.png?v=1688585605","10","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","54","","9483","Uncategorized","Uncategorized","45557386936634","MERGE","Animal","Trout","","","816265023964","BG-AWO-TROU","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-TROU.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-TROU.png?v=1688585605","11","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","55","","9483","Uncategorized","Uncategorized","45557386969402","MERGE","Animal","Walleye","","","816265025821","BG-AWO-WALL","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-WALL.png?v=1688585605","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-AWO-WALL.png?v=1688585605","12","","","","","true",""
"8394739908922","animal-bottle-opener-card","MERGE","Animal Bottle Opener Card","","Zootility","Zootility Tools","Faire, min 6","REPLACE","2023-07-05 15:33:25 -0400","2024-07-14 11:27:38 -0400","Active","true","2023-07-05 15:33:00 -0400","global","","false","https://wholesale.zootility.com/products/animal-bottle-opener-card","56","","9483","Uncategorized","Uncategorized","47464558592314","MERGE","Animal","Beer","","","748252679222","BG-AWO-BEER","4.80","12.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BFWO-BEER_5071d178-79d1-42b8-a3cf-bef46b0fa8af.png?v=1704609126","https://cdn.shopify.com/s/files/1/0789/4928/6202/files/BG-BFWO-BEER_5071d178-79d1-42b8-a3cf-bef46b0fa8af.png?v=1704609126","13","","","","","true",""
"8394740203834","animal-grill-skewers","MERGE","Animal Grill Skewers","<p>This 6-pack of grilling skewers makes for a festive dinner plate. Each 12 inch skewer comes with a pusher, a metal slider cut in the shape of an animal figure that scrapes the skewer clean.</p>","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:33:32 -0400","2024-05-13 21:56:48 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/animal-grill-skewers","57","true","","","","45557387329850","MERGE","Design","Bear","Count","6","816265027399","GR-AGS-BEAR-6","12.50","24.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-BEAR-6.png?v=1688585612","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS_aa4c4927-1cc7-450d-a890-710821ebf461.jpg?v=1688585612","1","","","6","false","false",""
"8394740203834","animal-grill-skewers","MERGE","Animal Grill Skewers","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:33:32 -0400","2024-05-13 21:56:48 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/animal-grill-skewers","58","","","","","45557387362618","MERGE","Design","Bigfoot","Count","6","816265027429","GR-AGS-BIGF-6","12.50","24.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-BIGF-6.png?v=1688585612","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-2_d5414df3-3d26-4eef-875e-5cb228fe8320.jpg?v=1688585612","2","","","","","false",""
"8394740203834","animal-grill-skewers","MERGE","Animal Grill Skewers","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:33:32 -0400","2024-05-13 21:56:48 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/animal-grill-skewers","59","","","","","45557387395386","MERGE","Design","T-Rex","Count","6","816265027726","GR-AGS-TREX-6","12.50","24.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-TREX-6.png?v=1688585612","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-BEAR-6.png?v=1688585612","3","","","","","false",""
"8394740203834","animal-grill-skewers","MERGE","Animal Grill Skewers","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:33:32 -0400","2024-05-13 21:56:48 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/animal-grill-skewers","60","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-BIGF-6.png?v=1688585612","4","","","","","",""
"8394740203834","animal-grill-skewers","MERGE","Animal Grill Skewers","","Zootility","Backyard & Bar","min 6","REPLACE","2023-07-05 15:33:32 -0400","2024-05-13 21:56:48 -0400","Archived","false","","web","","false","https://wholesale.zootility.com/products/animal-grill-skewers","61","","","","","","","","","","","","","","","","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/GR-AGS-TREX-6.png?v=1688585612","5","","","","","",""
"8394740400442","felt-coaster-4pack","MERGE","Felt Coaster 4-Pack","<p>A set of four felt coasters. Intricate laser engraved designs. Durable and protective - these 1/4"" thick felt coasters make for a great addition to any setting.</p>","Zootility","Backyard & Bar","Faire, min 12","REPLACE","2023-07-05 15:33:41 -0400","2024-07-21 22:27:19 -0400","Draft","false","","web","","false","https://wholesale.zootility.com/products/felt-coaster-4pack","62","true","9483","Uncategorized","Uncategorized","45557388738874","MERGE","Design","Adventure Awaits / Be Wild / Happy Camper / Beautiful Adventure","","","816265026163","BG-FCP-CAMP","9.00","19.95","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-FCP-CAMP.png?v=1688585621","https://cdn.shopify.com/s/files/1/0789/4928/6202/products/BG-FCP-CAMP.png?v=1688585621","1","","","6","false","true",""
